"","Form.ID","Billing.Year","Num.Units","Address","Dwelling.Type","Condo.Complex.Name"
"11417","8371","2011",1,"8125 FARMLEA CIR","Townhouse",NA
"11418","8375","2011",1,"5705 FOREST LAWN CT","Townhouse",NA
"11419","8375","2011",1,"5761 FOREST LAWN CT","Townhouse",NA
"11420","8376","2011",1,"1509 MARY FRANCES PL","Townhouse",NA
"11421","8382","2011",1,"7738 KINGSBERRY CT","Townhouse",NA
"11422","6996","2011",1,"5319 GROVEWOOD PL","Townhouse",NA
"11423","6996","2011",1,"733 GROVE AVE","Townhouse",NA
"11424","8385","2011",1,"5520 SHARPE DR","Townhouse",NA
"11425","6035","2011",1,"9021 GRASSINGTON WY","Townhouse",NA
"11426","8397","2011",1,"4317 BONA  CT","Townhouse",NA
"11427","8398","2011",1,"2707 LAURELCHERRY ST","Townhouse",NA
"11428","8405","2011",1,"4823 BLACK MOUNTAIN PATH","Townhouse",NA
"11429","8409","2011",1,"8205 MARTELLO LN","Townhouse",NA
"11430","8411","2011",1,"1920 LOST LA","Townhouse",NA
"11431","8412","2011",1,"5727 POOLSIDE  DR","Townhouse",NA
"11432","8415","2011",1,"4407 MOSS GARDEN PATH","Townhouse",NA
"11433","8415","2011",1,"4411 MOSS GARDEN PATH","Townhouse",NA
"11434","8421","2011",1,"4208 KAPLAN DR","Townhouse",NA
"11435","8461","2011",1,"4228 KAPLAN DR","Townhouse",NA
"11436","8461","2011",1,"4204 KAPLAN DR","Townhouse",NA
"11437","8474","2011",1,"1650 CLAIBORNE CT","Townhouse",NA
"11438","8499","2011",1,"10163 MIZNER LN","Townhouse",NA
"11439","8504","2011",1,"5505 HAMSTEAD XING","Townhouse",NA
"11440","8510","2011",1,"4742 LUDWELL BRANCH CT","Townhouse",NA
"11441","8530","2011",1,"2747 STERLING PARK DR","Townhouse",NA
"11442","8531","2011",1,"1506 TOWNSHIP CIR","Townhouse",NA
"11443","8534","2011",1,"8450 WYCOMBE LN","Townhouse",NA
"11444","8537","2011",1,"7369 FONTANA RIDGE LN","Townhouse",NA
"11445","8542","2011",1,"2625 DWIGHT PL","Townhouse",NA
"11446","8547","2011",1,"1211 BERLEY CT","Townhouse",NA
"11447","8548","2011",1,"5746 FOREST LAWN CT","Townhouse",NA
"11448","10768","2011",1,"3012 PARKERSBURG ST","Townhouse",NA
"11449","8551","2011",1,"424 NOMAR RD","Townhouse",NA
"11450","8554","2011",1,"5804 SHADY GROVE CIR","Townhouse",NA
"11451","8558","2011",1,"2613 BROAD OAKS  PL","Townhouse",NA
"11452","8558","2011",1,"2619 BROAD OAKS  PL","Townhouse",NA
"11453","8558","2011",1,"2633 BROAD OAKS PL","Townhouse",NA
"11454","8568","2011",1,"3642 OLYMPIA DR","Townhouse",NA
"11455","8574","2011",1,"9405 OGLEBAY CT","Townhouse",NA
"11456","8575","2011",1,"8419 REEDY RIDGE LA","Townhouse",NA
"11457","8586","2011",1,"2504 BLOOMING ST","Townhouse",NA
"11458","8591","2011",1,"5907 SUNCREEK  CT","Townhouse",NA
"11459","8591","2011",1,"5923 WESTCREEK CT","Townhouse",NA
"11460","8591","2011",1,"517 OAK RUN CT","Townhouse",NA
"11461","8602","2011",1,"5818 SHADY GROVE CIR","Townhouse",NA
"11462","8603","2011",1,"4624 MALONE  CT","Townhouse",NA
"11463","8607","2011",1,"8504 PILLAR GATE LA","Townhouse",NA
"11464","8629","2011",1,"8721 OWL ROOST PL","Townhouse",NA
"11465","8635","2011",1,"2826 ANDOVER GLEN RD","Townhouse",NA
"11466","8641","2011",1,"1513 HEMPHILL DR","Townhouse",NA
"11467","8647","2011",1,"6507 THETFORD CT","Townhouse",NA
"11468","8653","2011",1,"1313 DYLAN HEATH CT","Townhouse",NA
"11469","8657","2011",1,"4520 N NEW HOPE  RD","Townhouse",NA
"11470","8657","2011",1,"4522 N NEW HOPE  RD","Townhouse",NA
"11471","8657","2011",1,"8226 MCGUIRE DR","Townhouse",NA
"11472","8657","2011",1,"8121 MCGUIRE DR","Townhouse",NA
"11473","8660","2011",1,"4622 ALTHA ST","Townhouse",NA
"11474","8663","2011",1,"5775 FOREST LAWN  DR","Townhouse",NA
"11475","8680","2011",1,"7853 CAPE CHARLES DR","Townhouse",NA
"11476","8690","2011",1,"3911 CHARLESTON PARK DR","Townhouse",NA
"11477","8690","2011",1,"1804 CRYSTAL DOWNS LA","Townhouse",NA
"11478","8693","2011",1,"1804 SUMMERDALE DR","Townhouse",NA
"11479","8693","2011",1,"3602 BOND ST","Townhouse",NA
"11480","8701","2011",2,"4212 BERTRAM DR","Townhouse",NA
"11481","8703","2011",1,"5115 LADY OF THE LAKE DR","Townhouse",NA
"11482","8704","2011",1,"3124 WINDING WATERS WY","Townhouse",NA
"11483","8706","2011",1,"9124 GRASSINGTON WY","Townhouse",NA
"11484","6603","2011",2,"8213 PERRY CREEK RD","Townhouse",NA
"11485","6603","2011",2,"8294 MCGUIRE DR","Townhouse",NA
"11486","8715","2011",1,"4005 VOLKSWALK PL","Townhouse",NA
"11487","8715","2011",1,"4015 VOLKSWALK PL","Townhouse",NA
"11488","8729","2011",1,"5642 HAMPSTEAD  XING","Townhouse",NA
"11489","8734","2011",1,"129 FENNER LN","Townhouse",NA
"11490","8737","2011",1,"4838 WYATT BROOK WY","Townhouse",NA
"11491","8752","2011",1,"3975 VOLKSWALK PL","Townhouse",NA
"11492","8756","2011",1,"2025 TURTLE POINT  DR","Townhouse",NA
"11493","8778","2011",1,"7222 SHELLBURNE DR","Townhouse",NA
"11494","6217","2011",1,"1700 ITHACA LN","Townhouse",NA
"11495","8800","2011",1,"6601 ORFORD CT","Townhouse",NA
"11496","8801","2011",1,"1211-110 CANYON ROCK CT","Townhouse",NA
"11497","8802","2011",1,"2517 SPRING OAKS WY","Townhouse",NA
"11498","8810","2011",1,"4710 PARKVILLE DR","Townhouse",NA
"11499","8810","2011",1,"4750 PARKVILLE DR","Townhouse",NA
"11500","8827","2011",1,"4306 TIMBERWOOD DR","Townhouse",NA
"11501","8833","2011",1,"4322 HALLIWELL DR","Townhouse",NA
"11502","8849","2011",1,"701 METHOD TOWNES CT","Townhouse",NA
"11503","8849","2011",1,"702 METHOD TOWNES CT","Townhouse",NA
"11504","8849","2011",1,"703 METHOD TOWNES CT","Townhouse",NA
"11505","8849","2011",1,"704 METHOD TOWNES CT","Townhouse",NA
"11506","8849","2011",1,"705 METHOD TOWNES CT","Townhouse",NA
"11507","8849","2011",1,"707 METHOD TOWNES CT","Townhouse",NA
"11508","8849","2011",1,"709 METHOD TOWNES CT","Townhouse",NA
"11509","8849","2011",1,"710 METHOD TOWNES CT","Townhouse",NA
"11510","8849","2011",1,"711 METHOD TOWNES CT","Townhouse",NA
"11511","8849","2011",1,"712 METHOD TOWNES CT","Townhouse",NA
"11512","8849","2011",1,"713 METHOD TOWNES CT","Townhouse",NA
"11513","8849","2011",1,"714 METHOD TOWNES CT","Townhouse",NA
"11514","8852","2011",1,"1600 COLLEGEVIEW AVE","Townhouse",NA
"11515","8849","2011",1,"715 METHOD TOWNES CT","Townhouse",NA
"11516","8849","2011",1,"716 METHOD TOWNES CT","Townhouse",NA
"11517","8849","2011",1,"718 METHOD TOWNES CT","Townhouse",NA
"11518","8849","2011",1,"719 METHOD TOWNES CT","Townhouse",NA
"11519","8849","2011",1,"720 METHOD TOWNES CT","Townhouse",NA
"11520","8849","2011",1,"721 METHOD TOWNES CT","Townhouse",NA
"11521","8849","2011",1,"722 METHOD TOWNES CT","Townhouse",NA
"11522","8849","2011",1,"723 METHOD TOWNES CT","Townhouse",NA
"11523","8849","2011",1,"724 METHOD TOWNES CT","Townhouse",NA
"11524","8849","2011",1,"725 METHOD TOWNES CT","Townhouse",NA
"11525","8849","2011",1,"726 METHOD TOWNES CT","Townhouse",NA
"11526","8849","2011",1,"727 METHOD TOWNES CT","Townhouse",NA
"11527","8849","2011",1,"728 METHOD TOWNES CT","Townhouse",NA
"11528","8849","2011",1,"729 METHOD TOWNES CT","Townhouse",NA
"11529","8849","2011",1,"730 METHOD TOWNES CT","Townhouse",NA
"11530","8849","2011",1,"731 METHOD TOWNES CT","Townhouse",NA
"11531","8849","2011",1,"732 METHOD TOWNES CT","Townhouse",NA
"11532","8849","2011",1,"733 METHOD TOWNES CT","Townhouse",NA
"11533","8849","2011",1,"735 METHOD TOWNES CT","Townhouse",NA
"11534","8849","2011",1,"717 METHOD TOWNES CT","Townhouse",NA
"11535","8849","2011",1,"708 METHOD TOWNES CT","Townhouse",NA
"11536","8858","2011",1,"1211-106 CANYON ROCK CT","Townhouse",NA
"11537","8864","2011",1,"1211-104 CANYON ROCK CT","Townhouse",NA
"11538","8864","2011",1,"1211-111 CANYON ROCK CT","Townhouse",NA
"11539","8881","2011",1,"1210-105 CANYON ROCK CT","Townhouse",NA
"11540","8882","2011",1,"1116 GARNET RIDGE WY","Townhouse",NA
"11541","8883","2011",1,"6519 THETFORD CT","Townhouse",NA
"11542","8888","2011",1,"1438 MAHONIA CT","Townhouse",NA
"11543","8890","2011",1,"2675 BROAD OAKS PL","Townhouse",NA
"11544","8711","2011",1,"6412 ANDSLEY DR","Townhouse",NA
"11545","8916","2011",1,"5322 PATUXENT DR","Townhouse",NA
"11546","8917","2011",1,"6739 CHAUNCEY DR","Townhouse",NA
"11547","8923","2011",1,"2012 TREXLER CT","Townhouse",NA
"11548","8923","2011",1,"2045 TREXLER CT","Townhouse",NA
"11549","8926","2011",1,"1935 GORMAN ST","Townhouse",NA
"11550","8928","2011",1,"2340 PERSIMMON RIDGE DR","Townhouse",NA
"11551","8930","2011",1,"4309 HUNTERS CLUB DR","Townhouse",NA
"11552","8935","2011",1,"5416 RIDGELOCH PL","Townhouse",NA
"11553","8935","2011",1,"5458 PINE TOP CIR","Townhouse",NA
"11554","8937","2011",1,"223 DONALD ROSS DR","Townhouse",NA
"11555","8937","2011",1,"225 DONALD ROSS DR","Townhouse",NA
"11556","8958","2011",1,"5935 FARM GATE RD","Townhouse",NA
"11557","8963","2011",1,"1405 CANFIELD CT","Townhouse",NA
"11558","8976","2011",1,"114 HATFIELD LN","Townhouse",NA
"11559","8988","2011",1,"4803 MCCHESNEY CT","Townhouse",NA
"11560","7752","2011",1,"159 LUTHER RD","Townhouse",NA
"11561","9006","2011",1,"1727 SORRELL BROOK  WY","Townhouse",NA
"11562","9007","2011",1,"3016 IMPERIAL OAKS  DR","Townhouse",NA
"11563","9015","2011",1,"4708 PARKVILLE DR","Townhouse",NA
"11564","9020","2011",1,"8212 CLASARA CIR","Townhouse",NA
"11565","9031","2011",1,"4425 MOSS GARDEN PATH","Townhouse",NA
"11566","7414","2011",1,"231 DONALD ROSS DR","Townhouse",NA
"11567","9035","2011",1,"9506 VIRA DR","Townhouse",NA
"11568","9036","2011",1,"7008 JEFFREYS CREEK LN","Townhouse",NA
"11569","9038","2011",1,"4130 KAPLAN DR","Townhouse",NA
"11570","9042","2011",1,"7033 RACINE WY","Townhouse",NA
"11571","5802","2011",1,"5952 WESTCREEK PL","Townhouse",NA
"11572","9061","2011",1,"9531 VIRA DR","Townhouse",NA
"11573","9066","2011",1,"9410 OGLEBAY CT","Townhouse",NA
"11574","9069","2011",1,"2600 STERLING PARK  DR","Townhouse",NA
"11575","8749","2011",1,"2701 STERLING PARK DR","Townhouse",NA
"11576","6515","2011",1,"6301 GROVE ESTATES TER","Townhouse",NA
"11577","6515","2011",1,"6303 GROVE ESTATES TER","Townhouse",NA
"11578","6515","2011",1,"6311 GROVE ESTATES TER","Townhouse",NA
"11579","6515","2011",1,"6313 GROVE ESTATES TER","Townhouse",NA
"11580","6519","2011",1,"6315 GROVE ESTATES TER","Townhouse",NA
"11581","6519","2011",1,"6317 GROVE ESTATES TER","Townhouse",NA
"11582","5052","2011",1,"2211 LONG PINE LN","Townhouse",NA
"11583","9096","2011",1,"708 PARKHAM LN","Townhouse",NA
"11584","9098","2011",1,"5073 AVENIDA DEL SOL DR","Townhouse",NA
"11585","9103","2011",1,"7507 WELLESLEY PK S","Townhouse",NA
"11586","9107","2011",1,"3207 WARWICK DR","Townhouse",NA
"11587","9111","2011",1,"5708 POOLSIDE DR","Townhouse",NA
"11588","7024","2011",1,"5604 SLIDE ROCK LN","Townhouse",NA
"11589","9138","2011",1,"8025 GOLDENRAIN WY","Townhouse",NA
"11590","9138","2011",1,"8763 CYPRESS GROVE RUN","Townhouse",NA
"11591","255","2011",1,"9904 WASSER CT","Townhouse",NA
"11592","9156","2011",1,"5718 POOLSIDE DR","Townhouse",NA
"11593","9158","2011",1,"5139 LADY OF THE LAKE  DR","Townhouse",NA
"11594","9159","2011",1,"4658 PINE TRACE  DR","Townhouse",NA
"11595","591","2011",1,"7701 HEATHFIELD DR","Townhouse",NA
"11596","9167","2011",1,"3048 SETTLE IN LN","Townhouse",NA
"11597","9173","2011",1,"5734 THREE OAKS  DR","Townhouse",NA
"11598","5145","2011",1,"7221 WILDERNESS RD","Townhouse",NA
"11599","9182","2011",1,"1514 WOODCROFT DR","Townhouse",NA
"11600","9183","2011",1,"3014 WYCLIFF RD","Townhouse",NA
"11601","9201","2011",1,"3007 PARKERSBURG ST","Townhouse",NA
"11602","9202","2011",1,"7829 ACC BLVD","Townhouse",NA
"11603","9206","2011",1,"2514-201 AVENT FERRY RD","Townhouse",NA
"11604","6570","2011",1,"1721 FOX HOLLOW DR","Townhouse",NA
"11605","9212","2011",1,"3032 SETTLE IN  LN","Townhouse",NA
"11606","9215","2011",1,"5815 WHITEBUD DR","Townhouse",NA
"11607","9217","2011",1,"4618 KINGS GARDEN RD","Townhouse",NA
"11608","9218","2011",1,"4927 LADY OF THE LAKE DR","Townhouse",NA
"11609","9220","2011",3,"4208 GREENCASTLE CT","Townhouse",NA
"11610","9229","2011",1,"1937 GORMAN ST","Townhouse",NA
"11611","9231","2011",1,"7012 EPPING FOREST  DR","Townhouse",NA
"11612","9235","2011",1,"8840 THORNTON GARDEN LN","Townhouse",NA
"11613","9243","2011",1,"5133 TWELVEPOLE DR","Townhouse",NA
"11614","9245","2011",1,"5919 HOURGLASS CT","Townhouse",NA
"11615","9259","2011",1,"6902 HUNTERS WAY","Townhouse",NA
"11616","9264","2011",1,"4952 LADY OF THE LAKE DR.","Townhouse",NA
"11617","9282","2011",1,"3816 POULNOT CT","Townhouse",NA
"11618","9284","2011",1,"1627 OAKLAND HILLS  WAY","Townhouse",NA
"11619","9288","2011",1,"1330 DYLAN HEATH CT","Townhouse",NA
"11620","9291","2011",1,"5652 PICNIC ROCK  LN","Townhouse",NA
"11621","6736","2011",1,"625 HILLTOP DR","Townhouse",NA
"11622","6736","2011",1,"627 HILLTOP DR","Townhouse",NA
"11623","5917","2011",1,"5426 TALSERWOOD DR","Townhouse",NA
"11624","5917","2011",1,"4218 KAPLAN DR","Townhouse",NA
"11625","5755","2011",1,"5424 PATUXENT DR","Townhouse",NA
"11626","5457","2011",2,"4312 LAKE RIDGE DR","Townhouse",NA
"11627","4899","2011",1,"1007 BOATHOUSE CT","Townhouse",NA
"11628","10628","2011",1,"4828 PARKVILLE DR","Townhouse",NA
"11629","9295","2011",1,"4310 HALLIWELL DR","Townhouse",NA
"11630","3178","2011",1,"2959 CASONA WAY","Townhouse",NA
"11631","4316","2011",1,"4425 LOG CABIN DR","Townhouse",NA
"11632","3518","2011",1,"6550 ENGLISH OAKS DR","Townhouse",NA
"11633","3636","2011",1,"2615 COTTAGE CIR","Townhouse",NA
"11634","9299","2011",1,"5511 BRADFORD PEAR CT","Townhouse",NA
"11635","9304","2011",1,"2521 BAY HARBOR  DR","Townhouse",NA
"11636","367","2011",1,"410 WEATHERGREEN DR","Townhouse",NA
"11637","658","2011",1,"8300 WYCOMBE LN","Townhouse",NA
"11638","877","2011",1,"2239 BELLAIRE AVE","Townhouse",NA
"11639","9312","2011",1,"2906 CASONA WAY","Townhouse",NA
"11640","9313","2011",1,"6101 TIPPING CIRCLE","Townhouse",NA
"11641","9316","2011",1,"1031 LAKE MORAINE PL","Townhouse",NA
"11642","9316","2011",1,"2023 TREXLER CT","Townhouse",NA
"11643","9585","2011",1,"4631 RAVI RD","Townhouse",NA
"11644","9318","2011",1,"6629 ENGLISH IVY LA","Townhouse",NA
"11645","2805","2011",1,"3707 PINE KNOLL DR","Townhouse",NA
"11646","4603","2011",1,"3620 PLUMBRIDGE  CT","Townhouse",NA
"11647","9327","2011",1,"2315 CARRIAGE OAKS DR","Townhouse",NA
"11648","9336","2011",1,"8316 NIAYAH  WAY","Townhouse",NA
"11649","9343","2011",1,"5315 ARETE WAY","Townhouse",NA
"11650","9349","2011",1,"1001 LAKE MORAINE PL","Townhouse",NA
"11651","9369","2011",1,"1124 GARNET RIDGE WAY","Townhouse",NA
"11652","9374","2011",1,"3125 HUDSON HILL LN","Townhouse",NA
"11653","9378","2011",1,"5813 SHADY GROVE  CIR","Townhouse",NA
"11654","9378","2011",1,"5618 SPLIT OAK  WAY","Townhouse",NA
"11655","9379","2011",1,"5305 ARETE WAY","Townhouse",NA
"11656","9380","2011",1,"5308 EOLIAN CT","Townhouse",NA
"11657","6639","2011",1,"3538 ONEONTA AVE","Townhouse",NA
"11658","6639","2011",1,"3540 ONEONTA AVE","Townhouse",NA
"11659","9390","2011",1,"5564 HAMSTEAD XING","Townhouse",NA
"11660","9392","2011",1,"5901 SAN MARCOS WAY","Townhouse",NA
"11661","9395","2011",1,"1736 QUAIL RIDGE RD","Townhouse",NA
"11662","9396","2011",1,"1778 QUAIL RIDGE RD","Townhouse",NA
"11663","9555","2011",1,"2229 LONG PINE LN","Townhouse",NA
"11664","411","2011",1,"2025 CHUB KEY LN","Townhouse",NA
"11665","9416","2011",1,"5071 AVENIDA DEL SOL  DR","Townhouse",NA
"11666","9165","2011",1,"10626 PENDRAGON PL","Townhouse",NA
"11667","8760","2011",1,"2511 PECKS PL","Townhouse",NA
"11668","411","2011",1,"3214 TROPICAL PARADISE  WAY","Townhouse",NA
"11669","9437","2011",1,"1105 VILLA GREEN CT","Townhouse",NA
"11670","4316","2011",1,"4413 LOG CABIN DR","Townhouse",NA
"11671","411","2011",1,"3204 TROPICAL SKY LN","Townhouse",NA
"11672","411","2011",1,"3218 TROPICAL SKY LN","Townhouse",NA
"11673","411","2011",1,"3216 TROPICAL SKY LN","Townhouse",NA
"11674","411","2011",1,"3214 TROPICAL SKY LN","Townhouse",NA
"11675","411","2011",1,"3202 TROPICAL SKY LN","Townhouse",NA
"11676","411","2011",1,"3208 TROPICAL SKY LN","Townhouse",NA
"11677","411","2011",1,"3232 TROPICAL SKY LN","Townhouse",NA
"11678","411","2011",1,"3230 TROPICAL SKY LN","Townhouse",NA
"11679","411","2011",1,"3228 TROPICAL SKY LN","Townhouse",NA
"11680","411","2011",1,"3220 TROPICAL SKY LN","Townhouse",NA
"11681","411","2011",1,"3222 TROPICAL SKY LN","Townhouse",NA
"11682","411","2011",1,"3224 TROPICAL SKY LN","Townhouse",NA
"11683","411","2011",1,"3226 TROPICAL SKY LN","Townhouse",NA
"11684","411","2011",1,"3212 TROPICAL SKY LN","Townhouse",NA
"11685","411","2011",1,"3210 TROPICAL SKY LN","Townhouse",NA
"11686","411","2011",1,"3206 TROPICAL SKY LN","Townhouse",NA
"11687","411","2011",1,"2031 DOLPHIN WATERS LN","Townhouse",NA
"11688","411","2011",1,"2033 DOLPHIN WATERS LN","Townhouse",NA
"11689","411","2011",1,"2035 DOLPHIN WATERS LN","Townhouse",NA
"11690","411","2011",1,"2034 BIMINI CT","Townhouse",NA
"11691","411","2011",1,"2032 BIMINI CT","Townhouse",NA
"11692","411","2011",1,"2030 BIMINI CT","Townhouse",NA
"11693","411","2011",1,"3223 TREASURE KEY PL","Townhouse",NA
"11694","411","2011",1,"3221 TREASURE KEY PL","Townhouse",NA
"11695","411","2011",1,"3219 TREASURE KEY PL","Townhouse",NA
"11696","411","2011",1,"3217 TREASURE KEY PL","Townhouse",NA
"11697","411","2011",1,"3216 TROPICAL PARADISE WAY","Townhouse",NA
"11698","411","2011",1,"3218 TROPICAL PARADISE WAY","Townhouse",NA
"11699","411","2011",1,"3215 TREASURE KEY PL","Townhouse",NA
"11700","411","2011",1,"3220 TROPICAL PARADISE WAY","Townhouse",NA
"11701","411","2011",1,"3222 TROPICAL PARADISE WAY","Townhouse",NA
"11702","411","2011",1,"3213 TREASURE KEY PL","Townhouse",NA
"11703","411","2011",1,"3211 TREASURE KEY PL","Townhouse",NA
"11704","411","2011",1,"3210 TROPICAL PARADISE WAY","Townhouse",NA
"11705","411","2011",1,"3212 TROPICAL PARADISE WAY","Townhouse",NA
"11706","411","2011",1,"3301 MANGROVE SKY LN","Townhouse",NA
"11707","411","2011",1,"3304 OCEAN KEY PL","Townhouse",NA
"11708","411","2011",1,"3305 MANGROVE SKY LN","Townhouse",NA
"11709","411","2011",1,"3303 MANGROVE SKY LN","Townhouse",NA
"11710","411","2011",1,"3302 OCEAN KEY PL","Townhouse",NA
"11711","411","2011",1,"3300 OCEAN KEY PL","Townhouse",NA
"11712","411","2011",1,"3303 OCEAN KEY PL","Townhouse",NA
"11713","411","2011",1,"3223 TROPICAL PARADISE WAY","Townhouse",NA
"11714","411","2011",1,"3221 TROPICAL PARADISE WAY","Townhouse",NA
"11715","411","2011",1,"3219 TROPICAL PARADISE WAY","Townhouse",NA
"11716","411","2011",1,"3217 TROPICAL PARADISE WAY","Townhouse",NA
"11717","411","2011",1,"3215 TROPICAL PARADISE WAY","Townhouse",NA
"11718","411","2011",1,"3213 TROPICAL PARADISE WAY","Townhouse",NA
"11719","411","2011",1,"3211 TROPICAL PARADISE WAY","Townhouse",NA
"11720","411","2011",1,"3209 TROPICAL PARADISE WAY","Townhouse",NA
"11721","411","2011",1,"3207 TROPICAL PARADISE WAY","Townhouse",NA
"11722","411","2011",1,"3205 TROPICAL PARADISE WAY","Townhouse",NA
"11723","411","2011",1,"3220 PARADISE KEY WAY","Townhouse",NA
"11724","411","2011",1,"3222 PARADISE KEY WAY","Townhouse",NA
"11725","411","2011",1,"2021 OCEAN REEF PL","Townhouse",NA
"11726","411","2011",1,"3224 PARADISE KEY WAY","Townhouse",NA
"11727","411","2011",1,"3221 PARADISE KEY WAY","Townhouse",NA
"11728","411","2011",1,"3220 BANANA KEY PL","Townhouse",NA
"11729","411","2011",1,"3222 BANANA KEY PL","Townhouse",NA
"11730","411","2011",1,"3224 BANANA KEY PL","Townhouse",NA
"11731","411","2011",1,"3223 BANANA KEY PL","Townhouse",NA
"11732","411","2011",1,"3221 BANANA KEY PL","Townhouse",NA
"11733","411","2011",1,"3220 TREASURE KEY PL","Townhouse",NA
"11734","411","2011",1,"3222 TREASURE KEY PL","Townhouse",NA
"11735","411","2011",1,"2100 DOLPHIN WATERS LN","Townhouse",NA
"11736","411","2011",1,"2102 DOLPHIN WATERS LN","Townhouse",NA
"11737","411","2011",1,"2104 DOLPHIN WATERS LN","Townhouse",NA
"11738","411","2011",1,"3400 MANGROVE SKY LN","Townhouse",NA
"11739","411","2011",1,"3226 PARADISE KEY WAY","Townhouse",NA
"11740","411","2011",1,"2102 BIMINI CT","Townhouse",NA
"11741","411","2011",1,"2100 BIMINI CT","Townhouse",NA
"11742","411","2011",1,"2104 BIMINI CT","Townhouse",NA
"11743","411","2011",1,"2106 BIMINI CT","Townhouse",NA
"11744","411","2011",1,"3300 MANGROVE SKY LN","Townhouse",NA
"11745","411","2011",1,"3304 MANGROVE SKY LN","Townhouse",NA
"11746","411","2011",1,"3302 MANGROVE SKY LN","Townhouse",NA
"11747","411","2011",1,"3402 MANGROVE SKY LN","Townhouse",NA
"11748","411","2011",1,"3404 MANGROVE SKY LN","Townhouse",NA
"11749","411","2011",1,"2023 DOLPHIN KEY CT","Townhouse",NA
"11750","411","2011",1,"2021 DOLPHIN KEY CT","Townhouse",NA
"11751","411","2011",1,"2025 DOLPHIN KEY CT","Townhouse",NA
"11752","411","2011",1,"2027 DOLPHIN KEY CT","Townhouse",NA
"11753","411","2011",1,"2026 CHUB KEY LN","Townhouse",NA
"11754","411","2011",1,"2024 CHUB KEY LN","Townhouse",NA
"11755","411","2011",1,"2022 CHUB KEY LN","Townhouse",NA
"11756","411","2011",1,"2020 CHUB KEY LN","Townhouse",NA
"11757","411","2011",1,"2021 CHUB KEY LN","Townhouse",NA
"11758","411","2011",1,"2023 CHUB KEY LN","Townhouse",NA
"11759","411","2011",1,"2027 CHUB KEY LN","Townhouse",NA
"11760","411","2011",1,"2026 MONTEGO CT","Townhouse",NA
"11761","411","2011",1,"2024 MONTEGO CT","Townhouse",NA
"11762","411","2011",1,"2022 MONTEGO CT","Townhouse",NA
"11763","411","2011",1,"2020 MONTEGO CT","Townhouse",NA
"11764","411","2011",1,"2021 MONTEGO CT","Townhouse",NA
"11765","411","2011",1,"2023 MONTEGO CT","Townhouse",NA
"11766","411","2011",1,"2025 MONTEGO CT","Townhouse",NA
"11767","411","2011",1,"2027 MONTEGO CT","Townhouse",NA
"11768","411","2011",1,"2026 TROPICAL KEY PL","Townhouse",NA
"11769","411","2011",1,"2024 TROPICAL KEY PL","Townhouse",NA
"11770","411","2011",1,"3306 MANGROVE SKY LN","Townhouse",NA
"11771","411","2011",1,"3225 PARADISE KEY WAY","Townhouse",NA
"11772","411","2011",1,"3223 PARADISE KEY WAY","Townhouse",NA
"11773","411","2011",1,"2022 TROPICAL KEY PL","Townhouse",NA
"11774","411","2011",1,"2020 TROPICAL KEY PL","Townhouse",NA
"11775","411","2011",1,"2021 TROPICAL KEY PL","Townhouse",NA
"11776","411","2011",1,"2023 TROPICAL KEY PL","Townhouse",NA
"11777","411","2011",1,"2022 OCEAN REEF PL","Townhouse",NA
"11778","411","2011",1,"2025 TROPICAL KEY PL","Townhouse",NA
"11779","411","2011",1,"2027 TROPICAL KEY PL","Townhouse",NA
"11780","411","2011",1,"2026 OCEAN REEF PL","Townhouse",NA
"11781","411","2011",1,"2024 OCEAN REEF PL","Townhouse",NA
"11782","411","2011",1,"2020 OCEAN REEF PL","Townhouse",NA
"11783","411","2011",1,"2027 OCEAN REEF PL","Townhouse",NA
"11784","411","2011",1,"2025 OCEAN REEF PL","Townhouse",NA
"11785","411","2011",1,"2023 OCEAN REEF PL","Townhouse",NA
"11786","411","2011",1,"3306 OCEAN KEY PL","Townhouse",NA
"11787","411","2011",1,"3308 OCEAN KEY PL","Townhouse",NA
"11788","411","2011",1,"3311 MANGROVE SKY LN","Townhouse",NA
"11789","411","2011",1,"3309 MANGROVE SKY LN","Townhouse",NA
"11790","411","2011",1,"3307 MANGROVE SKY LN","Townhouse",NA
"11791","411","2011",1,"3310 OCEAN KEY PL","Townhouse",NA
"11792","411","2011",1,"3301 OCEAN KEY PL","Townhouse",NA
"11793","411","2011",1,"3305 OCEAN KEY PL","Townhouse",NA
"11794","411","2011",1,"3304 MANGO KEY CT","Townhouse",NA
"11795","411","2011",1,"3309 OCEAN KEY PL","Townhouse",NA
"11796","411","2011",1,"3302 MANGO KEY CT","Townhouse",NA
"11797","411","2011",1,"3300 MANGO KEY CT","Townhouse",NA
"11798","411","2011",1,"3311 OCEAN KEY PL","Townhouse",NA
"11799","411","2011",1,"3313 OCEAN KEY PL","Townhouse",NA
"11800","411","2011",1,"3312 MANGO KEY CT","Townhouse",NA
"11801","411","2011",1,"3310 MANGO KEY CT","Townhouse",NA
"11802","411","2011",1,"3308 MANGO KEY CT","Townhouse",NA
"11803","411","2011",1,"3306 MANGO KEY CT","Townhouse",NA
"11804","9446","2011",1,"706 SWAN NECK LN","Townhouse",NA
"11805","9452","2011",1,"4102 KAPLAN  DR","Townhouse",NA
"11806","9460","2011",1,"10120 MIZNER LN","Townhouse",NA
"11807","9468","2011",1,"4415 KAPLAN DR","Townhouse",NA
